AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
20.4,23,42.23,33.19,18.8,66.52,23.45,22.76,147.32,23.71,104.84,17.04,57.07,33.77,24.59,58.22,60.74,28.05,24.04,13.11,14.9,52,41.13,25.16,52.28,15.2,28.81,29.34,48.37,70.56,
20,22.27,40.83,31.74,18.5,64.42,22.84,21.53,143.49,22.81,101.73,16.72,55.98,32.27,24.44,57.45,60.25,27.01,23.37,12.77,14.48,51.11,39.2,23.91,50.24,15.02,28.22,28.7,47.79,68.49,
19.8,23.52,40.56,31.7,18.53,64.14,23.09,21.69,146.46,22.88,101.65,16.54,56.62,32.6,24.5,57.99,60.67,27.89,23.2,12.98,14.57,52.17,39.94,24.09,50.9,15.17,28.38,29.51,47.73,68.1,
19.34,22.63,39.04,30.29,18.24,62.7,22.53,21.05,142.54,22.4,100.19,16.25,56.23,32.81,24.32,56.8,58.76,27.62,22.53,12.8,14.59,51.91,39.04,25.17,49.43,14.93,27.71,28.86,47.84,66.56,
19.6,22.72,39.55,30.58,18.13,62.78,22.24,20.96,138.55,22.66,100.68,15.94,57.08,32.71,24.26,57.04,59.02,28.04,22.56,12.88,14.61,52.64,39.07,24.67,49.68,14.87,26.79,29.76,48.37,66.26,
19.48,22.8,39.3,30.65,18.17,63.08,22.53,21.02,143.21,22.68,102.08,16.02,56.69,33.62,24.36,56.77,59.09,27.01,22.44,12.77,14.29,52.41,39.05,24.94,49.65,15.11,26.78,29.38,48.08,65.97,
19.79,23.22,39.65,30.53,18.34,61.4,22.41,20.88,141.87,22.52,100.83,16.04,56.93,32.34,24.16,57.05,59.79,26.45,22.39,12.83,14.2,52.22,39,24.67,49.64,14.97,26.76,28.84,47.57,65.12,
20.33,24.52,40.44,31.8,18.57,62.44,22.7,21.77,149.44,23.11,103.62,16.49,57.72,34.71,24.53,57.27,60.49,26.82,23.23,12.89,14.76,52.98,40.4,25.01,51.42,15.09,27.16,29.32,47.83,65.7,
20.32,24.46,40.41,31.93,18.73,63,23.11,21.9,149.66,23.68,103.25,16.83,58.23,34.7,24.65,57.46,60.63,27.16,23.11,12.98,14.9,53.54,39.54,24.77,51.58,15.07,27.07,29.4,48.13,66.22,
20.98,27.22,41.36,33.84,19.81,64.57,24.08,23.57,155.26,24.08,107.22,18.05,58.96,36.26,25.27,57.08,62,27.71,24.12,13.23,15.02,54.65,40.35,24.91,53.75,15.66,27.43,29.99,48.55,68.44,
21.07,28.28,42.05,34.15,20.12,64.89,24.79,23.41,156.84,24.4,110.64,18.5,59.25,36.13,25.4,57.22,63.4,27.87,24.44,13.3,15.07,55.21,40.54,25.25,53.97,16.1,27.58,29.39,48.51,68.46,
21.68,28.03,41.36,33.99,20.51,65.12,24.51,24.2,156.84,24.67,115.42,18.79,59.23,36.89,25.16,57.84,62.92,27.68,24.29,13.11,14.96,55.92,40.42,25.09,53.8,16.02,27.66,29.82,48.49,68.52,
21.84,28.89,42.2,36.65,21.15,65.64,25.37,25.36,160.03,24.8,116.44,18.9,59.06,36.98,25.52,58.28,63.84,27.94,24.53,13.21,15.26,55.56,40.47,24.84,54.97,16.78,27.83,30.07,48.82,68.94,
21.64,29.38,43.02,39.46,21.59,66.25,25.2,26.12,159.8,24.46,117.04,18.9,59.49,36.94,25.18,58.63,64.2,29.65,24.83,13.02,15.7,55.49,40.71,25.59,53.97,16.79,28.35,29.96,48.86,70.47,
22.39,28.76,42,38.66,21.45,65.94,25.38,27.1,160.46,24.77,115.57,19.14,59.19,36.83,24.57,58.82,64.67,29.45,24.8,12.88,15.87,54.87,41.36,26,53.12,16.71,28.17,29.8,49.17,69.99,
22.55,29.45,41.95,41.26,21.9,67.89,26.8,28.57,165.45,25.28,117.06,19.48,60.22,38.15,24.59,56.09,69.43,30.25,25.56,12.79,16.15,55.16,42.61,27.05,53.38,16.8,29.24,29.74,48.76,71.61,
22.86,29.51,42.37,42,21.88,68.43,26.58,28.75,164.72,25.32,117.64,19.36,61.51,37.92,24.68,56.08,69.42,30.99,23.45,13.04,16.48,55.84,43.22,27.32,52.23,16.82,29.45,30.42,48.94,72.29,
22.87,28.38,42.24,42.86,21.84,68.85,26.45,28.67,163.87,25.16,117.63,19.47,61.27,38.13,24.76,55.97,69.91,30.77,23.11,13.09,16.62,55.78,43.54,27.62,52.11,17.05,28.98,30.37,48.97,72.75,
22.86,27.68,43.25,42.9,21.93,68.34,26.37,28.78,160.54,25.39,117.28,19.37,60.92,38.08,24.7,56.47,69.88,30.02,23.47,13.23,16.03,55.71,43.35,29.08,52.44,16.58,29.36,30.25,48.92,71.89,
22.86,27.75,43.37,41.83,21.72,67.12,25.89,28.87,159.44,25.39,117.26,19.4,61.16,37.77,24.64,56.41,68.72,29.87,23.8,13.59,15.75,56.12,42.63,28.41,53.2,16.7,29.9,30.75,49.37,71.43,
23.26,28.23,43.24,43.41,21.98,67.7,26.22,30.66,162.42,25.85,117.86,19.33,61.79,38.47,24.84,55.59,69.9,29.94,23.81,14.02,15.94,56.23,41.94,28.1,54.23,16.8,30.21,31.01,49.98,70.72,
23.34,28.33,42.91,44.06,22.01,69.47,25.12,30.15,163.3,25.94,117.93,19.25,60.89,38.65,24.92,55.06,70.52,30.01,23.52,14.16,15.93,55.51,43.07,28.06,54.47,16.36,29.98,31.05,49.88,70.39,
