AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
117.34,72.2,147.74,71.56,27.57,92.48,115.39,76.07,193.07,134.43,141.28,35.09,102.36,67.61,42.89,114.45,156.9,54.57,55.22,66.66,33.62,75.94,115.68,116.26,96.7,79.91,45.58,83.99,58.99,81.89,
116.28,71.2,146.96,71.03,27.44,90.25,114,74.47,190.26,133.81,139.7,34.83,102.05,66.66,42.77,113.72,155.7,53.82,55.21,66.33,32.9,75.79,114.71,117.64,95.25,79.04,44.92,83.31,58.35,79.55,
115.2,70.42,145.56,69.64,26.95,88.85,111.89,73.85,185.2,130.93,138.92,34.04,100.79,65.8,42.46,113.39,154.38,52.59,54.2,64.56,32.39,75.74,111.29,115,94.7,78.29,44.56,81.94,59.04,78.41,
119.03,71.1,148.5,69.98,27.48,89.71,114.24,75.92,189.99,134.53,140.43,34.94,102.95,67.89,43.29,116.2,158.22,53.64,55.91,66.17,32.8,77.83,114.06,117.74,95.73,80.4,45.71,84.62,59.66,78.86,
118.28,70.61,148.45,68.36,27.49,87.28,113.83,74.1,185.49,133.93,139.55,34.99,103.32,67,43.2,116.42,157.75,53.68,55.81,65.8,32.66,78.37,113.59,115.91,95.91,79.55,46.06,84.87,60.5,76.8,
118.23,69.91,144.99,66.54,27.15,86.44,112.48,72.49,182.92,133.84,138.05,34.75,102.42,65.96,43.01,116.53,156.79,53.47,55.79,65.85,32.53,77.75,112.37,115.88,94.23,79.07,45.7,83.66,59.61,74.63,
115.62,69.86,144.24,65.91,26.73,87.6,111.47,81.13,180.71,131.9,136.61,34.81,102.15,65.46,42.66,116.58,156.05,52.82,54.98,64.42,32.29,77.7,111.04,115.05,94.16,77.88,45.36,83.34,59.13,75.63,
116.17,70.11,146.41,66.38,26.77,89.3,110.76,78.2,182.11,132.54,136.78,34.77,102.64,65.61,42.76,117.2,157.52,53.69,55.27,64.32,32.36,77.79,110.99,116.21,93.87,78.12,45.32,83.42,59.56,75.69,
113.18,68.86,144.62,65.43,26.16,86.44,108.04,76,176.56,130.44,134.57,34.27,101.68,64.07,42.27,116.08,154.83,52.15,54.06,63.15,32.06,77.78,109.76,115.98,93.3,76.11,44.82,81.71,59.36,74.34,
112.48,68.83,143,66.12,26.49,89.33,109.35,73.04,176.4,132.01,135.93,34.47,102.15,64.27,42.45,116.26,157.63,52.2,55.14,63.93,32.18,78.29,111.03,115.85,93.03,76.87,45.45,82.56,60.39,76.03,
110.49,70.15,146.53,66.75,26.85,92.76,112.16,72.02,182.01,131.29,137.79,35.18,104.13,66.1,43.07,116.93,148.13,52.9,55.2,64.31,32.26,79.68,113.18,117.61,93.26,78.62,45.55,82.11,59.64,79.43,
111.34,70.71,148.11,67.72,27.24,93.44,113.79,72.23,186.21,132.9,139.29,35.3,105.25,67.53,43.84,117.84,149.95,54.02,56.13,65.47,32.58,80.99,114.54,118.83,95.13,79.86,46.51,84.71,60.3,79.15,
108.98,69.57,145.56,64.9,26.72,90.54,112.01,71.56,182.61,131.35,136.75,34.91,103.64,66.28,43.49,117.5,148.85,52.66,55.7,65.11,32.33,80.29,113.27,119.22,93.87,78.69,46.1,83.34,58.98,77.96,
106.03,67.87,139.58,65.11,26.27,89.81,107.72,70.68,175.49,130.29,134.9,33.87,101.95,64.4,42.5,116.66,146.92,51.64,54.13,64.26,31.99,78.13,110.13,115.82,92.34,76.32,45.56,82.51,58.85,77.28,
107.33,68.4,140.9,65.24,26.64,89.24,106.59,72.59,177.75,131.31,135.5,34.24,101.58,65.54,42.78,117.69,147.48,51.87,54.83,64.9,32.46,78.95,110.94,117.41,93.61,77.17,45.9,84.89,59.55,77.26,
