AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
93.64,65.68,134.01,77.84,27.37,103.31,104.36,74.98,166.18,136.05,145.27,30.61,112.75,63.79,44.98,128.2,168.34,55.3,50.61,59.59,32.8,80.97,110.91,132.1,104.37,78.46,51.32,80.56,67.59,89.13,
95.18,64.85,132.49,76.36,26.86,101.32,103.78,73.73,163.14,134.54,144.13,30.36,112.69,62.56,44.84,128.4,167.97,55.08,49.78,59.52,33.7,81.1,110.33,132.46,102.13,77.19,50.68,81.46,67,88.11,
94.19,64.26,130.89,74.24,26.44,100.59,103.67,73.18,160.07,135.16,144.25,29.85,112.22,62.56,44.98,129.33,167.16,54.81,49.87,59.11,33.4,81.6,109.73,132.03,100.67,77.19,50.84,81.49,67.19,87.94,
93.24,63.92,132.08,72.79,26.21,101.42,104.93,72.42,159.53,134.67,146.47,29.9,112.88,61.24,45.06,129.28,167.77,54.09,49.94,58.19,33.57,81.3,110.75,132.31,100.29,77.36,50.84,81.46,67.21,88.04,
92.72,64.51,133.26,73.36,26.53,101.86,105.54,72.86,158.85,135.7,147.29,30.04,112.74,61.6,45.32,130.58,168.89,53.6,50.39,58.43,33.58,82.13,110.45,132.04,101.12,77.72,51.12,79.43,68.25,88.51,
92.79,63.98,132.1,70.78,26.51,100.35,105.34,72.4,157.51,136.24,147.34,29.8,113.72,61.21,45.24,130.83,168.52,54.1,50.07,58.72,33.82,82.12,110.81,132.67,100.09,78.22,51.08,80.89,68.95,88.57,
93.42,64.84,134.72,72.51,27.03,101.27,106.6,73.4,161.42,137.51,149.97,30.14,114.67,62.04,45.75,131.6,170.26,54.68,51.02,59.2,33.8,82.48,112.27,133.57,102.16,79.2,51.54,80.92,68.79,89.99,
92.51,64.59,133,72.43,26.7,101.14,102.29,72.98,159.42,134.3,148.95,30.06,114.37,61.81,45.46,129.14,169.77,54.31,51.05,57.01,33.16,82.15,111.97,130.69,101.6,77.3,51.15,80.23,66.41,88.81,
90.34,64.34,134.42,71.7,26.67,102.12,101.71,73.4,158.07,134.19,148.84,29.76,114.23,61.77,45.83,130.12,170.15,54.12,51.51,57.99,33.19,82.41,112.64,129.74,101.46,77.89,51.47,79.87,66.85,89.67,
90.52,64.12,132.12,70.07,26.53,100.74,100.52,71.99,155.34,133.13,147.72,29.91,113.56,61.2,45.35,128.83,168.32,53.88,51.08,57.31,33.19,81.23,112.67,129,100.27,76.83,50.94,78.61,64.94,88.66,
93.88,64.07,134.14,70.7,26.97,102.29,100.36,73.48,155.38,135.34,149.46,30.39,114.44,61.66,45.62,129.64,169.55,54.65,51.83,57.14,33.38,81.63,112.24,130.64,101.82,77.8,51.23,78.87,66.02,89.57,
93.49,62.76,132.56,71.05,26.65,100.75,99.94,73.35,154.65,132,148,29.98,113.83,61.66,44.75,127.69,167.81,54.32,50.51,57.1,33.03,80.62,110.42,129.56,100.06,76.79,50.9,76.48,65.1,89.53,
94.56,63.52,130.99,70.59,26.72,100.06,99,72.36,159.94,131.77,147.34,29.99,113.59,64.04,44.48,126.21,166.82,54.67,50.81,56.12,33.17,79.85,111.3,130.51,99.29,77.43,50.39,76.54,63.15,89.35,
94.2,62.74,128.08,69.43,27.57,99.85,98.41,72.3,154.7,131.73,144.93,29.63,112.85,63.39,44.32,125.29,165.11,54.58,50.32,57.04,33.38,80.19,110.1,130,98.51,76.88,49.63,76.21,69.2,90.11,
95.22,63.92,127.39,69.87,27.97,99.79,99.78,73.14,154.51,131.85,147.25,30.15,112.64,63.51,43.95,122.56,165.01,55.11,50.62,56.48,33.74,80.02,111.89,130.94,99.1,77.67,49.66,77.22,69.86,89.74,
96.43,63.59,127.58,70.4,27.94,99.38,99.18,74.42,155.45,131.42,146.77,30.23,112.16,63.46,43.97,122.81,166.11,54.92,50.03,55.99,33.67,80.2,111.39,130.42,98.9,77.21,49.14,76.53,69.5,89.6,
97.9,64.87,127.5,71.09,28.47,100.19,99.51,75.22,157.59,133.36,148.31,31.06,112.69,64.54,44.37,123.95,168.63,55.6,51.59,56.59,34.1,80.97,113.44,132.59,99.91,79.38,49.58,77.15,70.24,89.67,
99.62,65.31,128.86,72.57,28.92,101.77,99.86,75.28,161.25,133.2,151.69,31.39,113.35,65.52,44.38,123.26,169.99,56.57,52.12,55.99,34.35,81.48,113.54,133.42,100.32,79.06,49.85,77.63,70.48,90.26,
