AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
56.64,48.99,63.17,91.63,17.59,102.08,33.6,38.93,103.54,35.54,181.35,23.9,63.38,32.71,33.52,91.91,76.53,34.06,25.99,23.47,19.33,62.71,56.43,46.22,75.19,22.51,36.47,32.37,56.23,75.94,
56.77,50.32,64.4,93.94,17.85,104.54,34.07,39.87,106.13,35.99,183.92,23.85,63.64,33.64,33.89,92.53,78.06,34.19,26.01,23.74,19.53,62.86,57.71,46.36,76.91,22.88,36.8,32.99,56.86,77.37,
57.58,51.68,66.19,96,18.18,106.13,35.03,40.76,107.68,36.45,187.3,24.2,64.34,34.38,34.33,93,79.64,34.53,26.53,23.92,19.88,63.21,58.58,46.18,78.44,23.3,37.45,32.72,57.42,78.86,
57.18,51.18,65.8,95.74,18.03,106.43,34.76,40.13,105.04,36.39,186.38,23.74,64.12,33.97,33.89,93.81,79.3,34.02,26.25,23.6,19.66,63.03,58.14,45.58,77.8,23.16,37.17,33.17,57.5,78.52,
57.1,51.25,66.29,95,18.01,107.72,35.15,40.17,105.57,37.34,187.32,24.28,64,34.24,34.1,94.62,79.69,34.32,26.8,23.45,20.07,63.46,58.62,45.17,78.34,23.24,37.34,33.14,57.94,79.35,
58.03,51.34,66.65,95.89,18.31,108.86,35.29,40.69,108.58,37.94,187.25,24.75,64.86,35.02,34.33,94.6,81.83,34.47,27.16,23.86,20.08,64.21,59.03,46.15,78.87,23.64,37.52,33.19,59.32,79.76,
56.47,49.21,64.55,91.64,17.61,104.28,33.79,38.71,99.67,37.16,182.24,23.84,63.53,32.54,33.52,92.65,79,33.79,26.2,23.09,19.34,62.72,56.92,45.54,76.44,23.28,36.89,31.72,58.05,77.39,
55.03,49.09,64.83,92.2,18.61,105.5,34.64,39.03,99.5,37.2,183.35,24.06,64.12,32.74,33.7,93.26,80.32,34.97,26.28,23.48,19.79,63.24,57.4,46.13,77.47,23.26,37.33,31.95,58.13,78.7,
54.95,50.37,66.92,96.13,19.02,107.05,36.7,40.15,101.66,38.06,187.38,24.85,65.25,33.28,34.06,94.76,82.29,35.97,26.91,24.04,19.99,63.89,58.43,47.13,79.83,23.79,37.52,32.85,59.2,79.72,
54.18,49.45,67.94,96.53,18.94,106.17,36.12,39.68,99.29,38.25,187.35,24.63,64.91,32.55,33.9,94.06,81.87,35.67,26.76,23.94,19.79,63.05,57.53,46.94,79.05,23.46,37,32.43,58.89,78.96,
55.55,49.95,67.94,97.07,19.12,103.27,36.45,39.42,99.75,38.07,188.75,25.34,64.99,32.7,34,94.47,81.87,35.73,26.74,23.99,19.87,63.56,57.29,46.55,79.33,23.91,37.24,32.55,57.46,79.09,
54.97,48.12,66.34,95.75,18.8,101.05,35.53,38.39,95.6,37.84,186.62,24.94,64.4,31.47,33.51,93.15,81.87,35.09,26.07,23.43,19.57,63.28,56.34,44.91,77.45,23.35,36.65,32.22,56.68,78.25,
53.92,46.7,66.09,93.81,18.48,100.08,35.15,37.3,92.35,37.62,185.73,24.34,63.94,30.49,33.31,92.29,80.43,34.84,25.54,22.97,19.47,62.94,55.73,44.52,75.69,22.85,36.7,32.28,56.73,77.86,
53.56,46.88,67.46,93.93,18.42,97.88,35.63,36.96,91.91,37.88,185.24,24.29,63.85,30.62,33.7,92.74,80.54,34.95,25.3,23.19,19.53,63.24,56.22,44.55,76.11,22.7,36.46,32.63,57.23,77.9,
52.72,46.06,65.56,91.12,18,95.66,34.33,35.97,91.3,37.06,181.48,23.57,62.94,29.91,32.98,92.28,78.39,34.14,25,22.77,18.96,61.66,54.76,44.44,74.07,22.8,36.07,31.29,56.66,76.91,
53.79,46,64.35,89.99,17.92,96.42,34.02,35.82,89.4,37.1,181.31,23.24,62.9,29.41,32.99,92.65,77.83,33.81,24.79,22.91,18.9,61.69,53.94,44.42,73.05,22.71,36.19,30.74,56.85,76.03,
52.43,45.1,62.36,87.76,17.41,93.75,33.4,35.03,87.89,36.52,177.95,22.7,61.99,28.38,32.44,91.87,75.54,33.19,24.47,22.73,18.45,61.06,52.76,43.56,70.97,22.32,35.35,32.09,56.64,74.58,
51.94,45,62.78,86.72,17.5,92.29,33.51,34.85,88.75,36.47,177.06,22.73,61.27,28.48,32.37,92.1,76.13,33.16,24.3,22.57,18.45,61,53.41,43.67,71.04,22.26,35.35,32.47,56.89,73.9,
53.73,46.01,64.99,91.48,18.01,95.77,34.07,36.53,90.78,37.3,182.21,23.46,62.37,29.16,32.59,93.76,77.72,34.26,24.87,23.73,19.09,62.24,54.22,45.03,73.14,23.37,36.25,32.79,57.25,75.84,
53.31,45.55,65.26,90.54,17.68,97.39,34,36.67,88.81,38.96,180.94,23.58,62.78,28.56,33.1,93.46,77.24,34.48,24.84,23.72,19.4,62.53,54.07,45.88,72.98,23.23,36.63,32.54,58.17,76.93,
54.6,48.04,68.69,97.88,18.64,102.82,35.85,39.46,95.86,39.22,188,24.91,64.72,30.97,33.62,95.52,81.04,35.75,25.58,24.05,20.07,64.57,56.25,48.77,76.6,24.24,37.73,33.72,58.9,80.44,
55.42,47.79,70.98,96.82,18.58,101.83,35.99,39.26,94.43,39.34,189.45,24.92,64.45,30.46,33.42,95.5,80.3,35.68,25.28,23.81,20.03,64.08,55.04,48.52,76.58,24.44,37.77,33.88,58.61,79.79,
55.67,48.23,71.3,96.29,18.55,101.69,36.61,39.52,97.25,39.94,189.66,24.64,63.47,32.33,33.19,95.7,79.76,35.48,25.22,24.06,19.89,64.66,54.24,48.23,76.54,24.3,37.85,33.12,58.09,79.79,
56.14,48.78,71.09,96.85,18.79,102.82,36.94,39.86,99.82,40.23,190.84,25.01,63.36,33.51,33.16,95.35,80.93,35.26,25.7,24.15,19.84,64.84,54.67,48.27,76.64,24.02,38.05,34.37,58.34,80.45,
55.85,48.56,70.87,95.96,18.73,104.36,36.83,39.95,101.16,40.32,192.94,25.35,63.49,33.23,33.34,96.01,82.13,35.4,25.66,24.06,20.23,64.84,55.35,48.29,76.31,23.84,38.32,34.01,58.78,80.82,
55.58,49.16,70.6,94.89,18.99,104.52,37.1,39.6,105.13,40.73,194.05,25.66,64.45,34,33.39,96.45,82.39,35.61,25.6,23.97,20.47,65.23,55.9,49.34,76.25,24.27,38.31,34.51,58.51,81.08,
55.81,47.81,70.17,92.92,18.57,102.25,35.92,38.12,99.92,39.91,191.58,24.71,63.78,32.22,33.37,96.92,80.46,35.19,25.4,23.8,20.19,64.47,55.53,48.16,74.37,23.95,37.81,33.88,57.98,79.87,
56.23,48.8,71.93,95.97,18.88,104.25,36.56,38.59,101.45,40.23,194.56,25.01,64.53,33.18,33.78,98.03,82.2,35.68,25.7,24.42,20.56,64.97,56.02,48.91,76.31,24.3,38.43,34.22,58.32,81.34,
55.98,47.89,70.9,93.24,18.53,103.07,36.65,37.51,98.03,40.05,192.18,24,63.51,32.04,33.45,98.48,80.59,35.41,25.51,24.24,20.39,64.31,55.83,48.2,74.48,24.23,38.35,33.89,58.09,80.05,
55.54,47.39,70.9,90.98,18.47,103.62,36.33,36.67,95.04,39.51,191.15,23.56,63.36,31.29,33.24,98,79.41,34.99,25.76,23.76,20.76,64.73,55.93,47.93,74.2,23.98,38.26,33.69,57.6,80.53,
54.31,47.08,69.94,87,17.98,100.53,35.16,36.14,93.25,39.14,188.72,23.31,63.18,31.51,33.13,97.61,78.51,35.56,25.59,23.6,20.86,64.45,55.97,47.76,73.17,24.09,38.26,33.61,57.65,79.44,
54.13,46.42,70.61,87.7,18.04,99.67,35.19,36.74,91.9,39.42,187.48,23.31,64,31.76,33.45,98.14,78.86,36.36,25.56,23.52,21.14,64.99,56.81,48.52,73.53,23.96,38.42,34.11,57.95,80.03,
54.43,46.88,71.01,87.2,17.94,100.86,35.32,37.54,90.1,40.42,183.57,23.23,64.3,31.89,33.72,97.49,78.87,36.25,26,23.42,21.03,65.14,57.28,49,72.39,24.36,38.78,34.13,58.27,80.16,
54.6,46.04,70.16,87.25,17.69,99.72,34.75,36.66,87.7,40.2,182.89,23.1,63.53,30.7,33.69,97.24,77.82,36.47,25.53,23.35,21.14,64.95,56.71,48.97,71.75,24.65,38.63,32.75,57.78,79.53,
56.56,47.92,72.44,91.73,18.41,103.67,36.17,38.39,90.98,41.95,187.24,23.84,64.52,32.21,34.2,98.82,80.31,37.07,26.03,23.41,21.46,65.79,58.15,49.82,74.4,25.34,39.21,33.5,59.19,82,
56.64,47.49,73.59,91.63,17.92,105.43,36.27,38.85,92,42,181.47,23.68,64.96,32.32,34.78,99.2,80,37.33,25.76,24.09,21.68,66,59.09,49.99,73.62,25.18,39.23,33.37,59.39,83.12,
56.94,47.63,74.29,91.81,18.13,106.31,36.95,39.96,94.42,41.92,182.04,24.02,65.18,33.45,34.6,98.6,80.97,37.56,25.81,23.71,21.63,66.19,59.19,50.73,73.51,25.14,39.29,33.92,59.19,84.29,
57.62,47.95,73.97,92.25,18.47,107.5,37.7,41.07,93.79,42.09,184.75,24.4,65.98,33.57,34.97,100.15,82.2,37.9,26.03,24.23,21.83,66.67,59.35,51.35,74.18,25.62,39.98,35.34,59.99,85.22,
58.08,47.66,74.27,91.55,18.58,107.98,37.61,41.07,91.9,42.22,184.95,24.56,66.02,33.03,34.94,100.55,82.28,37.75,26.04,24.44,21.77,66.79,59.53,51.35,74.03,25.48,39.99,33.36,59.83,85.28,
57.52,46.97,73.26,89.37,18.16,105.96,37.24,40.12,90.12,41.53,183.99,24.23,65.45,32.65,34.76,99.58,81.15,37.43,25.82,24.11,21.53,66.54,58.86,50.71,73.13,25.18,39.76,33.28,59.73,84.18,
57.87,47.52,74.11,90.58,18.25,107.47,37.71,40.91,91.01,42.01,186.18,24.55,65.88,33.42,35.08,100.81,82.11,37.73,26.02,24.37,21.71,66.97,59.68,51.18,73.82,25.79,40.05,33.43,59.99,85.27,
