AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
83.16,60.97,77.25,102.11,19.98,108.27,43.79,48.21,115.33,52.32,208,28.95,65.22,43.79,38.47,97.2,89.6,39.37,32.01,27.83,22.78,63.57,64.6,57.13,81.43,30.77,40.56,34.72,59.07,87.04,
83.71,61.05,77.26,102.63,19.84,107.03,43.54,47.49,113.77,52.71,208.06,29.18,65.33,43.2,38.58,97.51,89.52,39.29,31.8,28.57,22.66,63.98,64.74,56.66,81.55,30.55,40.6,34.15,59.01,86.2,
83.12,60.86,76.83,100.67,19.72,105.99,43.81,46.8,111.53,52.47,207.24,28.56,65.34,43.01,38.72,97.04,89.39,39.17,31.76,28.6,22.6,64.51,64.75,55.72,80.91,29.1,40.64,33.84,58.99,85.65,
80.75,60.1,75.84,98.44,19.12,103.72,42.93,46.04,108.99,51.96,204.99,27.9,64.74,41.75,38.5,95.87,88.67,38.84,30.98,27.95,22.38,64.28,64.5,54.72,79.48,29.45,40.26,33.65,58.7,84.57,
81.35,60.1,75.96,97.19,19.08,103.31,43.82,45.98,110.04,51.39,203.75,27.76,64.8,41.78,38.64,95.51,88.01,38.54,30.65,27.86,22.45,64.25,64.59,55.25,78.91,29.63,40.53,33.57,59.19,84.48,
81.17,59.89,75.4,96.49,18.71,102.84,44.3,45.73,109.37,50.62,201.48,27.37,64.98,41.38,38.57,93.55,87.56,38.63,30.5,27.18,22.42,64.16,64.39,55.82,78.82,29.54,40.55,34.09,59.05,84.02,
81.31,59.46,74.05,95.99,18.78,101.78,45.02,45.76,107.29,50.11,201.23,27.19,64.28,40.64,38.39,91.93,87.27,38.09,30.76,27.04,22.45,63.67,63.92,55.22,77.01,29.36,40.25,33.93,59.03,83.31,
81.5,59.42,73.8,95.44,16.81,103.36,45.28,45.84,106.32,50.62,200.6,27.24,64.57,40.74,38.71,91.87,87.13,38.39,30.74,26.89,22.83,64.14,64.64,55.29,77.29,29.54,40.55,34.05,59.19,82.84,
80.96,59.64,73.56,95.5,16.51,102.69,45.56,45.78,102.13,50.34,201.17,27.63,64.34,36.96,38.74,91.9,86.73,38.03,31.16,27.07,22.65,63.68,64.62,55.2,77.18,29.48,41.16,33.24,59.42,83.1,
79.75,58.42,73.12,93.6,16.7,101.94,45.17,45.1,99.77,49.88,199.44,27.02,63.93,35.79,38.44,90.88,85.83,38.22,30.68,26.87,22.59,63.58,64.48,55.16,75.95,29.18,40.89,32.85,59.07,82.12,
